incident_id,created_at_iso,mode,route_id,route_short_name,stops_impacted,summary_en,plain_en,zh,ar,source,source_url,text
7de2fb6c-857f-5b86-93b5-4e765cc8cd6e,2025-08-21T12:36:03+10:00,,2448_2615;2504_2560;2606_2011;2606_2054;2606_2094;2606_2560;2606_2615;2606_70,,G225021;G225022;G2250553;G2250555;G225624;G225625;G225626;G225627;G225628;G225629;G225630;G225631,Koolewong temporary bus diverson,Koolewong temporary bus diverson,的公交车临时改道。,تحويل مؤقت للحافلات في كوليونغ.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Koolewong temporary bus diverson 2am Saturday 23 to 3am Monday 25 August
Route 70 services will divert from Glenrock Pde between The Broadwaters and Brisbane Water Dr due to works closing the railway crossing."
9c0a1408-d5cf-57c9-b05a-32907bb8770d,2025-08-21T12:36:03+10:00,,2507_507;2507_518;2507_N80,,,Meadowbank bus diversions,Meadowbank bus diversions,梅多班克的公交服务正在改道。,خدمات الحافلات في ميدوبانك تتعرض للتغيير.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,Meadowbank bus diversions From 10 PM to 5 AM each night on Saturday 23 and Sunday 24 buses will divert and miss some stops while roadwork take place.
e34ed268-1e10-505e-b87b-afee771343c1,2025-08-21T12:36:03+10:00,,4T.T.NT31,,,24th August 2025- 31 Sydney to Brisbane XPT service.,24th August 2025- 31 Sydney to Brisbane XPT service.,2025年8月24日至31日，悉尼至布里斯班的服务受到影响。,خدمة  من سيدني إلى بريسبان متوقفة من 24 إلى 31 أغسطس 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"24th August 2025- 31 Sydney to Brisbane XPT service. Due to planned trackwork, 31 Sydney to Brisbane XPT will be replaced by coaches between Sydney and Taree. On arrival at Taree please join the XPT train service for the remainder of the journey."
cd55339a-0bac-5b9d-81d3-578bfeb1a09f,2025-08-21T12:36:03+10:00,,4T.T.HUN,,,Buses replace some trains,Buses replace some trains,一些火车服务将被巴士替代。,بعض خدمات القطارات ستستبدل بالحافلات.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Buses replace some trains Wednesday 27 August  
From 8am to 1pm, buses replace trains between Newcastle Interchange and Telarah or Muswellbrook.
The 08:29 Newcastle Interchange to Dungog will not run. Catch the 08:48 Newcastle Interchange to Telarah train and change at Maitland for a bus towards Dungog.
Buses also replace the 10:02 Dungog to Newcastle Interchange service."
cc9403b0-d32d-53d2-af12-5fc1e1ab1a2b,2025-08-21T12:36:03+10:00,,2507_288;2507_290;2507_292,,,Clarence St: Sydney CBD Sydney temporary bus stop changes,Clarence St: Sydney CBD Sydney temporary bus stop changes,悉尼中央商务区的克拉伦斯街临时公交站点变更。,تغييرات مؤقتة في محطات الحافلات في شارع كلارنس في وسط سيدني.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Clarence St: Sydney CBD Sydney temporary bus stop changes From 9pm Monday 25 to 5am Thursday 28 August, route 288, 290 and 292 bus services will divert and run from different stops due to concrete works. The following stop will be closed:
Clarence St Opp Barrack St, Sydney (2000189)
Check signs at bus stops for alternative stop locations and allow extra travel time."
cc93d661-a590-59f6-8f9a-b216df3afc05,2025-08-21T12:36:03+10:00,,,,200939;200948,John Street Square Light Rail Lift between Harvey St and the Light Rail stop is not available,John Street Square Light Rail Lift between Harvey St and the Light Rail stop is not available,约翰街广场轻轨的电梯在哈维街和轻轨站之间无法使用。,المصعد في ساحة جون ستريت للسكك الحديدية الخفيفة غير متوفر بين شارع هارفي ومحطة السكك الحديدية الخفيفة.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,John Street Square Light Rail Lift between Harvey St and the Light Rail stop is not available At John Street Square Light Rail Lift between Harvey St and the Light Rail stop is temporarily out of service.
0707a3cd-df98-5d4e-bc25-a71c75f8e2bd,2025-08-21T12:36:03+10:00,,4-BRK-L-sj2-6,,,Brooklyn Ferry services join the Opal network,Brooklyn Ferry services join the Opal network,布鲁克林渡轮服务现在是网络的一部分。,خدمات عبّارة بروكلين أصبحت الآن جزءًا من شبكة أوبال.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Brooklyn Ferry services join the Opal network From Thursday 21 August, the Brooklyn Ferry route that operates between Brooklyn Wharf, Little Wobby Wharf and Dangar Island Wharf is joining the Opal network to make ticketing easier and more affordable for passengers."
a410204a-ad9f-55c7-9ecc-b9cd11428bb6,2025-08-21T12:36:03+10:00,,SMNW_M1,,,"Metro services run between Tallawong, Martin Place and Central only. Change services at Martin Place","Metro services run between Tallawong, Martin Place and Central only. Change services at Martin Place",地铁服务仅在、 和之间运行。在 换乘。,خدمات المترو تقتصر على  و  و فقط. قم بتغيير الخدمات في  .,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Metro services run between Tallawong, Martin Place and Central only. Change services at Martin Place Monday 25 to Wednesday 27 August   
Nightly from 9.50pm, metro services do not run between Central and Sydenham. Services run between Tallawong and Martin Place, and between Martin Place and Central only.
Change at Martin Place for metro services towards Tallawong or Central, or T4 trains to Sydenham.
For travel to and from Waterloo use local buses or trains from Redfern.
The last metro service leaves Sydenham at 21:44, Martin Place at 21:53, arriving Tallawong at 22:42.
The last metro service to Sydenham leaves Tallawong at 21:00, Martin Place at 21:49, arriving Sydenham at 21:58."
f878e084-0cf7-5286-9da1-5d57e7964d57,2025-08-21T12:36:03+10:00,,ESI_1a;ESI_1b;ESI_1c;ESI_1d;ESI_1e;ESI_1f;ESI_2a;ESI_2b;ESI_2c;ESI_2d;ESI_2e;ESI_2f,,,"Buses replace trains between Cronulla, Sutherland and Hurstville","Buses replace trains between Cronulla, Sutherland and Hurstville",巴士在克朗拉、萨瑟兰和赫斯特维尔之间替代火车。,الحافلات تحل محل القطارات بين كرونولا وساذرلاند وهيرستفيل.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Buses replace trains between Cronulla, Sutherland and Hurstville Monday 25 to Thursday 28 August Nightly from 9 50 PM to 2 30 AM, buses replace trains between Cronulla, Sutherland and Hurstville."
05d5ddcf-53c0-5afb-84ea-e9d2635e59e8,2025-08-21T12:36:03+10:00,,SCO_1a;SCO_1b;SCO_2a;SCO_2b,,,Trains may run to a changed timetable,Trains may run to a changed timetable,火车可能会按照更改后的时间表运行。,قد تعمل القطارات وفق جدول زمني متغير.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Trains may run to a changed timetable Monday 25 to Thursday 28 August
Nightly from 11pm to 2.30am, trains may run to a changed timetable due to trackwork between Sutherland and Hurstville."
6c39fe5f-a184-5ec8-ba75-7f21ddcbfe71,2025-08-21T12:36:03+10:00,,4T.T.ST22,,,29th August 2025- 622 Melbourne to Sydney XPT service,29th August 2025- 622 Melbourne to Sydney XPT service,2025年8月29日，622号墨尔本至悉尼服务中断。,تعطيل خدمة 622 من ملبورن إلى سيدني في 29 أغسطس 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"29th August 2025- 622 Melbourne to Sydney XPT service Due to planned trackwork, this service will be replaced by road coaches between Albury and Sydney."
2334ef10-5fa9-5744-a9dc-911dc14dc0d1,2025-08-21T12:36:03+10:00,,2459_504;2507_506,,,Sydney CBD bus diversions for Sydney Marathon,Sydney CBD bus diversions for Sydney Marathon,由于悉尼马拉松，悉尼中央商务区的公交车改道。,تحويلات الحافلات في وسط سيدني بسبب ماراثون سيدني.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Sydney CBD bus diversions for Sydney Marathon On Saturday 30 August, buses to and from the city will be diverting while roads are closed in the Sydney CBD for the Mini Marathon event."
e419c14f-134e-5090-8a9d-d8db2cb29d2b,2025-08-21T12:36:03+10:00,,2459_441,,,Sydney CBD and Pyrmont diversions for Sydney Marathon,Sydney CBD and Pyrmont diversions for Sydney Marathon,由于悉尼马拉松，悉尼中央商务区和皮尔蒙特有绕行。,هناك تحويلات في وسط مدينة سيدني وبييرمونت بسبب ماراثون سيدني.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Sydney CBD and Pyrmont diversions for Sydney Marathon On Saturday 30 August, buses to and from the city will be diverting while roads are closed in the Sydney CBD for the Mini Marathon event."
7464df25-c8fb-5a71-a7d5-1d6f874bf571,2025-08-21T12:36:03+10:00,,4T.T.SP31,,,30th August 2025 - 631 Sydney Central to Canberra Xplorer service.,30th August 2025 - 631 Sydney Central to Canberra Xplorer service.,2025年8月30日，悉尼中央到堪培拉的631号服务受到影响。,تعطيل خدمة 631 من سيدني المركزية إلى كانبيرا في 30 أغسطس 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"30th August 2025 - 631 Sydney Central to Canberra Xplorer service. Due to planned track work, this service has been replaced by a road coach for the entire journey."
3c6a2274-a088-5fd6-a953-d610421077b6,2025-08-21T12:36:03+10:00,,4T.T.SP32,,,30th August 2025 - 632 Canberra to Sydney Central Xplorer service,30th August 2025 - 632 Canberra to Sydney Central Xplorer service,2025年8月30日，632号从堪培拉到悉尼中央的服务受到影响。,هناك اضطراب في خدمة 632 من كانبيرا إلى سيدني المركزية في 30 أغسطس 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"30th August 2025 - 632 Canberra to Sydney Central Xplorer service Due to planned track work, this service has been replaced by a road coach for the entire journey."
4a548b08-8721-5f4d-8f31-96c7295b900a,2025-08-21T12:36:03+10:00,,4T.T.WT27,,,30th August 2025 - 427 Sydney Central to Dubbo XPT,30th August 2025 - 427 Sydney Central to Dubbo XPT,2025年8月30日，悉尼中央到达达博的427号列车服务受到影响。,هناك اضطراب في خدمة القطار 427 من سيدني المركزية إلى دوبو في 30 أغسطس 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"30th August 2025 - 427 Sydney Central to Dubbo XPT Due to planned trackwork, Sydney to Dubbo XPT will be replaced by road coaches for the entire journey."
09b4aea3-df7a-591a-8142-9db1c58b4be2,2025-08-21T12:36:03+10:00,,4T.T.SP33,,,30th August 2025 - 633 Sydney Central to Canberra Xplorer service,30th August 2025 - 633 Sydney Central to Canberra Xplorer service,2025年8月30日，悉尼中央到堪培拉的服务受到影响。,خدمة  من سيدني المركزية إلى كانبيرا متعطلة في 30 أغسطس 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"30th August 2025 - 633 Sydney Central to Canberra Xplorer service Due to planned track work, this service has been replaced by a road coach for the entire journey."
98e679d0-2aff-5094-970f-ec8c7d0e046f,2025-08-21T12:36:03+10:00,,4T.T.SP41,,,30th August 2025 - 641 Sydney Central to Griffith Explorer service.,30th August 2025 - 641 Sydney Central to Griffith Explorer service.,2025年8月30日，641号悉尼中央到格里菲斯探险者服务受到影响。,هناك اضطراب في خدمة 641 من سيدني المركزية إلى غريفيث إكسبلورر في 30 أغسطس 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"30th August 2025 - 641 Sydney Central to Griffith Explorer service. Due to planned track work, this service has been replaced by a road coach for the entire journey."
55db28dd-7279-5797-b174-0e3d1c4bd503,2025-08-21T12:36:03+10:00,,4T.T.SP34,,,30th August 2025 - 634 Canberra to Sydney Central Xplorer service,30th August 2025 - 634 Canberra to Sydney Central Xplorer service,2025年8月30日，634号从堪培拉到悉尼中央的服务受到影响。,تم تعطيل خدمة 634 من كانبيرا إلى سيدني المركزية في 30 أغسطس 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"30th August 2025 - 634 Canberra to Sydney Central Xplorer service Due to planned track work, this service has been replaced by a road coach for the entire journey."
fe1b1cee-44c1-5781-9a96-f2cdc5c73082,2025-08-21T12:36:03+10:00,,5057_S585,,,Diversion at Kalang,Diversion at Kalang,在卡朗有绕行。,هناك تحويل في كالانغ.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Diversion at Kalang At Kalang, S 5 8 5 school buses are diverting away from a part of Kalang Road, from Kalang Hall to the end of the usual route, due to roadworks. Six stops are being missed."
a9283fd6-58ad-5d7a-9158-145c757ef46a,2025-08-21T12:36:03+10:00,,4T.T.ST23,,,30th August 2025 - 623 Sydney to Melbourne XPT service,30th August 2025 - 623 Sydney to Melbourne XPT service,2025年8月30日，623号悉尼至墨尔本服务受到影响。,هناك اضطراب في خدمة  رقم 623 من سيدني إلى ملبورن في 30 أغسطس 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"30th August 2025 - 623 Sydney to Melbourne XPT service Due to planned trackwork, this service will be replaced by road coaches between Sydney/Central and Albury."
44e6ee67-d580-5795-a278-dd5911330a6c,2025-08-21T12:36:03+10:00,,4T.T.WT28,,,30th August - 428 - Dubbo to Sydney Central XPT,30th August - 428 - Dubbo to Sydney Central XPT,8月30日，428号服务从达博到悉尼中央站受到影响。,تعطيل في 30 أغسطس لخدمة  428 من دابو إلى سيدني المركز.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"30th August - 428 - Dubbo to Sydney Central XPT Due to planned trackwork, CLK428 Dubbo to Sydney XPT will be replaced by road coaches for the entire journey"
5dfb2b9e-bd95-5247-9dab-11cbeb1a2426,2025-08-21T12:36:03+10:00,,5866_S358;6005_600;6005_636,,,Diversion at Portland,Diversion at Portland,波特兰地区正在进行改道。,يوجد تحويل في بورتلاند.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Diversion at Portland In Portland, buses are diverting away from a part of Vale Street due to planned roadworks.The buses will use Wolgan Street instead.Two stops are being missed. Use the bus stop on Williwa Street or at the Portland RSL instead."
19ccae16-509e-563b-a8a4-61a5c3cf11f6,2025-08-21T12:36:03+10:00,,2507_202;2507_203;2507_207;2507_208;2507_209;2507_639w;2507_641w;2507_646w;2507_649w;2507_652w;2507_653w;2507_673w;2507_674w;2507_770w;2507_771w;2507_779w;2507_792w;2507_793w,,,Temporary bus stop closure in North Sydney for Sydney Marathon,Temporary bus stop closure in North Sydney for Sydney Marathon,北悉尼的公交车站因悉尼马拉松临时关闭。,إغلاق مؤقت لمحطة الحافلات في شمال سيدني بسبب ماراثون سيدني.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Temporary bus stop closure in North Sydney for Sydney Marathon From 7 AM Friday 29 August until 2 AM Sunday 31 August, regular route buses and school buses will not stop on Miller Street at Ridge Street as the stop will be closed due to the setup for the Sydney Marathon event start line."
5d5a2e49-140a-512f-9c2e-403f809ba18b,2025-08-21T12:36:03+10:00,,WST_1a;WST_1b;WST_2c;WST_2d,,,T1 Western Line: Buses replace trains between Lidcombe and Strathfield,T1 Western Line: Buses replace trains between Lidcombe and Strathfield,在利德科姆和斯特拉斯菲尔德之间，巴士取代火车。,الحافلات تحل محل القطارات بين ليدكومب وستراتفيلد.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"T1 Western Line: Buses replace trains between Lidcombe and Strathfield Saturday 30 August 
Buses replace trains between Lidcombe and Strathfield.
Trains run to a changed timetable between Penrith and Olympic Park.
Change at Lidcombe for buses towards Strathfield. Trackwork buses do not leave from Olympic Park.


Richmond trains run between Richmond and Liverpool. You can change at Liverpool for trains to Glenfield and change at Glenfield for trains to the City via the Airport.


Replacement buses for trackwork may be affected by driver shortages. We are doing all we can to minimise the impact to your journey and provide a safe service, however cancellations or delays may occur."
